Airfoil: W1015-20 fp60
Builder: S. Cassidy
Comment: Clean, Cf/C = 20%, Flap = 60°

Number of Reynolds #'s:
3

Average Reynolds #:
100032.6
Number of angles of attack:
47
 alpha  /   Cl   /  Cm
-10.24   -0.09  -0.0988
 -9.13    0.04  -0.1115
 -8.10    0.19  -0.1262
 -7.14    0.28  -0.1274
 -6.16    0.39  -0.1348
 -5.09    0.53  -0.1472
 -3.98    0.65  -0.1529
 -3.02    0.77  -0.1642
 -1.95    0.91  -0.1737
 -1.02    1.03  -0.1888
  0.05    1.15  -0.1925
  1.11    1.23  -0.1894
  2.00    1.30  -0.1879
  3.12    1.38  -0.1848
  4.19    1.46  -0.1814
  5.23    1.53  -0.1784
  6.13    1.60  -0.1750
  7.21    1.68  -0.1751
  8.21    1.73  -0.1700
  9.30    1.77  -0.1645
 10.22    1.79  -0.1606
 10.93    1.26  -0.2732
 11.88    1.30  -0.2821
 12.96    1.38  -0.2950
 12.77    1.37  -0.2772
 11.67    1.35  -0.2709
 10.83    1.29  -0.2577
  9.74    1.29  -0.2527
  8.61    1.25  -0.2407
  7.63    1.25  -0.2252
  6.90    1.67  -0.1597
  5.81    1.61  -0.1612
  4.74    1.52  -0.1627
  3.71    1.44  -0.1633
  2.72    1.37  -0.1640
  1.91    1.30  -0.1652
  0.67    1.20  -0.1650
 -0.15    1.14  -0.1688
 -1.39    0.98  -0.1588
 -2.28    0.86  -0.1482
 -3.37    0.74  -0.1421
 -4.46    0.61  -0.1320
 -5.49    0.49  -0.1254
 -6.23    0.40  -0.1173
 -7.47    0.26  -0.1064
 -8.42    0.17  -0.1024
 -9.50    0.00  -0.0782
Tabulated from data in file 07048gw.dat & reduced using program C10.20

Average Reynolds #:
200108.0
Number of angles of attack:
49
 alpha  /   Cl   /  Cm
-10.20    0.35  -0.2302
 -9.17    0.45  -0.2335
 -8.26    0.54  -0.2345
 -7.11    0.63  -0.2320
 -6.19    0.73  -0.2340
 -5.12    0.79  -0.2267
 -4.08    0.87  -0.2192
 -3.14    0.93  -0.2108
 -2.07    1.00  -0.2034
 -1.02    1.08  -0.1988
  0.01    1.15  -0.1905
  1.00    1.22  -0.1883
  2.06    1.32  -0.1895
  3.14    1.41  -0.1868
  4.17    1.50  -0.1874
  5.10    1.56  -0.1845
  6.17    1.66  -0.1824
  7.12    1.71  -0.1785
  8.13    1.78  -0.1762
  9.30    1.85  -0.1712
 10.24    1.91  -0.1709
 11.25    1.73  -0.1582
 12.23    1.67  -0.1675
 12.81    1.37  -0.2946
 13.85    1.36  -0.2997
 13.74    1.36  -0.2955
 12.65    1.37  -0.2872
 11.68    1.36  -0.2818
 10.68    1.30  -0.2690
  9.75    1.32  -0.2620
  8.89    1.84  -0.1709
  7.82    1.77  -0.1718
  6.82    1.70  -0.1745
  5.76    1.63  -0.1788
  4.83    1.54  -0.1792
  3.84    1.47  -0.1814
  2.73    1.38  -0.1839
  1.73    1.30  -0.1836
  0.81    1.22  -0.1858
 -0.30    1.13  -0.1880
 -1.32    1.07  -0.1950
 -2.35    0.99  -0.2007
 -3.28    0.92  -0.2048
 -4.39    0.85  -0.2148
 -5.46    0.77  -0.2212
 -6.46    0.70  -0.2261
 -7.42    0.61  -0.2262
 -8.40    0.52  -0.2265
 -9.54    0.41  -0.2256
Tabulated from data in file 07049gw.dat & reduced using program C10.20

Average Reynolds #:
400265.9
Number of angles of attack:
47
 alpha  /   Cl   /  Cm
-10.35    0.35  -0.2361
 -9.20    0.47  -0.2381
 -8.28    0.55  -0.2402
 -7.18    0.65  -0.2402
 -6.17    0.73  -0.2362
 -5.12    0.83  -0.2370
 -4.06    0.93  -0.2360
 -3.06    1.02  -0.2346
 -2.08    1.09  -0.2299
 -1.11    1.16  -0.2247
 -0.02    1.26  -0.2219
  1.10    1.34  -0.2182
  2.04    1.42  -0.2135
  3.06    1.50  -0.2082
  4.10    1.58  -0.2031
  5.04    1.63  -0.1975
  6.16    1.73  -0.1931
  7.19    1.81  -0.1888
  8.15    1.88  -0.1851
  9.19    1.96  -0.1817
 10.19    2.01  -0.1764
 11.19    1.73  -0.1713
 11.99    1.67  -0.1788
 13.07    1.67  -0.1936
 12.84    1.67  -0.1886
 11.96    1.69  -0.1777
 10.98    2.05  -0.1729
  9.87    2.00  -0.1778
  8.84    1.93  -0.1828
  7.87    1.87  -0.1862
  6.86    1.80  -0.1915
  5.90    1.72  -0.1953
  4.90    1.64  -0.1991
  3.75    1.55  -0.2037
  2.92    1.49  -0.2075
  1.71    1.40  -0.2129
  0.72    1.32  -0.2173
 -0.26    1.24  -0.2212
 -1.27    1.16  -0.2234
 -2.31    1.07  -0.2276
 -3.42    0.98  -0.2327
 -4.40    0.89  -0.2328
 -5.48    0.80  -0.2358
 -6.38    0.72  -0.2360
 -7.50    0.63  -0.2373
 -8.54    0.51  -0.2342
 -9.58    0.43  -0.2367
Tabulated from data in file 07050gw.dat & reduced using program C10.20

File w1015-20_fp60_lift.dat created using program clcm dist V1.1 on 30-Mar-2012 09:46:59
