Airfoil: W1011-30 fp60
Builder: S. Cassidy
Comment: Clean, Cf/C = 30%, Flap = 60°

Number of Reynolds #'s:
3

Average Reynolds #:
100051.0
Number of angles of attack:
33
 alpha  /   Cl   /  Cm
-10.27    0.57  -0.1930
 -9.17    0.68  -0.2032
 -8.06    0.79  -0.2081
 -7.02    0.89  -0.2107
 -6.14    0.97  -0.2130
 -5.06    1.05  -0.2129
 -3.95    1.16  -0.2146
 -3.06    1.26  -0.2240
 -1.96    1.33  -0.2147
 -1.00    1.38  -0.2120
  0.11    1.45  -0.2077
  1.03    1.52  -0.2052
  2.04    1.58  -0.2001
  3.17    1.63  -0.1949
  4.06    1.48  -0.2342
  5.03    1.43  -0.2623
  5.91    1.37  -0.2729
  5.69    1.37  -0.2575
  4.83    1.44  -0.2405
  3.92    1.61  -0.1878
  2.87    1.62  -0.1819
  1.83    1.57  -0.1884
  0.93    1.51  -0.1909
 -0.16    1.44  -0.1933
 -1.25    1.37  -0.1965
 -2.23    1.32  -0.2024
 -3.21    1.23  -0.2005
 -4.34    1.14  -0.2005
 -5.34    1.03  -0.1971
 -6.44    0.95  -0.1943
 -7.30    0.87  -0.1924
 -8.27    0.77  -0.1885
 -9.38    0.67  -0.1835
Tabulated from data in file 07182gw.dat & reduced using program C10.20

Average Reynolds #:
199976.7
Number of angles of attack:
33
 alpha  /   Cl   /  Cm
-10.22    0.67  -0.2166
 -9.08    0.77  -0.2212
 -8.11    0.85  -0.2226
 -7.17    0.92  -0.2238
 -6.08    1.00  -0.2197
 -5.09    1.09  -0.2224
 -4.01    1.19  -0.2226
 -3.09    1.24  -0.2172
 -1.96    1.33  -0.2163
 -1.00    1.38  -0.2084
  0.06    1.46  -0.2063
  1.00    1.52  -0.2049
  2.17    1.59  -0.2019
  3.07    1.65  -0.2013
  4.08    1.72  -0.1968
  5.13    1.55  -0.2602
  6.01    1.44  -0.2753
  5.66    1.44  -0.2649
  4.80    1.58  -0.2466
  3.95    1.70  -0.1909
  2.90    1.63  -0.1914
  1.81    1.57  -0.1991
  0.71    1.49  -0.1956
 -0.22    1.44  -0.2022
 -1.18    1.38  -0.2069
 -2.18    1.30  -0.2050
 -3.16    1.25  -0.2119
 -4.38    1.16  -0.2164
 -5.24    1.07  -0.2135
 -6.38    0.97  -0.2120
 -7.33    0.90  -0.2143
 -8.42    0.82  -0.2153
 -9.37    0.74  -0.2125
Tabulated from data in file 07183gw.dat & reduced using program C10.20

Average Reynolds #:
399808.1
Number of angles of attack:
31
 alpha  /   Cl   /  Cm
-10.21    0.81  -0.2680
 -9.26    0.87  -0.2657
 -8.18    0.95  -0.2621
 -7.06    1.04  -0.2601
 -6.07    1.10  -0.2554
 -5.08    1.18  -0.2510
 -3.95    1.22  -0.2398
 -2.99    1.28  -0.2317
 -2.08    1.34  -0.2296
 -0.90    1.42  -0.2248
  0.03    1.48  -0.2185
  1.09    1.57  -0.2172
  2.12    1.63  -0.2115
  3.16    1.70  -0.2060
  4.16    1.76  -0.2001
  5.01    1.80  -0.1950
  4.82    1.79  -0.1943
  3.80    1.74  -0.2011
  2.88    1.68  -0.2065
  1.92    1.61  -0.2086
  0.70    1.54  -0.2159
 -0.17    1.47  -0.2171
 -1.25    1.40  -0.2247
 -2.36    1.33  -0.2287
 -3.25    1.27  -0.2329
 -4.44    1.21  -0.2467
 -5.37    1.14  -0.2467
 -6.49    1.07  -0.2535
 -7.44    1.00  -0.2571
 -8.36    0.95  -0.2624
 -9.55    0.85  -0.2627
Tabulated from data in file 07184gw.dat & reduced using program C10.20

File w1011-30_fp60_lift.dat created using program clcm dist V1.1 on 30-Mar-2012 09:46:58
