Airfoil: W1011-30 fp10
Builder: S. Cassidy
Comment: Clean, Cf/C = 30%, Flap = 10°

Number of Reynolds #'s:
3

Average Reynolds #:
99983.3
Number of angles of attack:
45
 alpha  /   Cl   /  Cm
-10.19   -0.35  -0.1075
 -9.20   -0.26  -0.1114
 -8.31   -0.17  -0.1141
 -7.15   -0.06  -0.1149
 -6.17    0.02  -0.1142
 -5.16    0.11  -0.1138
 -4.20    0.19  -0.1150
 -3.05    0.30  -0.1070
 -2.19    0.38  -0.1142
 -1.16    0.44  -0.1018
 -0.15    0.51  -0.0983
  0.90    0.71  -0.1145
  1.98    0.78  -0.0950
  2.98    0.87  -0.0913
  4.09    0.94  -0.0873
  5.15    1.01  -0.0822
  6.19    1.06  -0.0769
  7.19    1.11  -0.0714
  8.10    1.15  -0.0668
  9.02    1.03  -0.1597
  9.96    0.96  -0.1702
 11.01    0.96  -0.1760
 12.02    0.95  -0.1773
 11.82    0.96  -0.1614
 10.73    0.95  -0.1552
  9.69    0.98  -0.1491
  8.84    1.21  -0.0566
  7.80    1.17  -0.0619
  6.84    1.12  -0.0667
  5.80    1.06  -0.0729
  4.70    1.01  -0.0790
  3.83    0.94  -0.0832
  2.73    0.85  -0.0876
  1.83    0.78  -0.0915
  0.71    0.67  -0.0978
 -0.41    0.50  -0.0912
 -1.31    0.44  -0.0890
 -2.30    0.38  -0.0935
 -3.32    0.28  -0.0979
 -4.30    0.19  -0.0967
 -5.51    0.09  -0.1030
 -6.43    0.02  -0.1034
 -7.49   -0.08  -0.1083
 -8.51   -0.18  -0.1090
 -9.54   -0.27  -0.1089
Tabulated from data in file 07139gw.dat & reduced using program C10.20

Average Reynolds #:
200087.8
Number of angles of attack:
49
 alpha  /   Cl   /  Cm
-10.20   -0.38  -0.1028
 -9.24   -0.28  -0.1043
 -8.21   -0.19  -0.1058
 -7.14   -0.08  -0.1076
 -6.11    0.02  -0.1084
 -5.24    0.11  -0.1094
 -4.10    0.22  -0.1091
 -3.24    0.30  -0.1081
 -2.15    0.41  -0.1086
 -1.04    0.52  -0.1104
 -0.10    0.62  -0.1097
  0.84    0.71  -0.1021
  2.09    0.81  -0.0973
  3.08    0.89  -0.0940
  4.12    0.97  -0.0905
  5.15    1.04  -0.0861
  6.11    1.09  -0.0811
  7.11    1.15  -0.0755
  8.19    1.20  -0.0696
  9.19    1.24  -0.0643
  9.89    1.06  -0.1669
 10.97    0.98  -0.1739
 11.90    0.99  -0.1796
 12.95    0.95  -0.1796
 13.89    0.92  -0.1778
 13.61    0.93  -0.1723
 12.66    0.96  -0.1721
 11.67    1.00  -0.1740
 10.80    1.01  -0.1712
  9.69    1.05  -0.1579
  8.86    1.22  -0.0602
  7.87    1.19  -0.0654
  6.91    1.14  -0.0715
  5.87    1.08  -0.0771
  4.85    1.03  -0.0829
  3.79    0.95  -0.0878
  2.80    0.87  -0.0912
  1.84    0.79  -0.0940
  0.76    0.71  -0.0994
 -0.42    0.60  -0.1072
 -1.45    0.49  -0.1063
 -2.44    0.39  -0.1065
 -3.48    0.28  -0.1078
 -4.50    0.18  -0.1077
 -5.47    0.09  -0.1083
 -6.40   -0.01  -0.1073
 -7.59   -0.12  -0.1064
 -8.60   -0.22  -0.1055
 -9.49   -0.31  -0.1045
Tabulated from data in file 07141gw.dat & reduced using program C10.20

Average Reynolds #:
399714.0
Number of angles of attack:
43
 alpha  /   Cl   /  Cm
-10.49   -0.43  -0.1006
 -9.21   -0.31  -0.1026
 -8.32   -0.21  -0.1035
 -7.27   -0.10  -0.1046
 -6.30    0.00  -0.1058
 -5.23    0.11  -0.1061
 -4.26    0.21  -0.1071
 -3.26    0.32  -0.1083
 -2.13    0.42  -0.1084
 -1.07    0.53  -0.1090
  0.00    0.63  -0.1037
  1.00    0.71  -0.1000
  2.00    0.81  -0.0981
  3.06    0.89  -0.0951
  4.10    0.98  -0.0918
  5.05    1.06  -0.0892
  6.13    1.13  -0.0834
  7.12    1.19  -0.0785
  8.04    1.23  -0.0728
  9.06    1.27  -0.0667
 10.15    1.32  -0.0616
 11.20    1.33  -0.0581
 10.83    1.33  -0.0577
  9.82    1.31  -0.0617
  8.82    1.27  -0.0667
  7.95    1.23  -0.0719
  6.79    1.16  -0.0782
  5.90    1.12  -0.0833
  4.74    1.03  -0.0880
  3.83    0.96  -0.0910
  2.71    0.87  -0.0945
  1.69    0.77  -0.0968
  0.75    0.69  -0.1000
 -0.29    0.61  -0.1053
 -1.37    0.51  -0.1082
 -2.50    0.39  -0.1077
 -3.37    0.31  -0.1073
 -4.38    0.21  -0.1065
 -5.51    0.08  -0.1050
 -6.46   -0.01  -0.1045
 -7.40   -0.11  -0.1040
 -8.39   -0.22  -0.1029
 -9.54   -0.34  -0.1016
Tabulated from data in file 07143gw.dat & reduced using program C10.20

File w1011-30_fp10_lift.dat created using program clcm dist V1.1 on 30-Mar-2012 09:46:58
